t_left,t_right,h
0.0,0.001,0.001
0.001,0.005,0.004
0.005,0.021,0.016
0.021,0.085,0.064
0.085,0.185,0.1
0.185,0.28500000000000003,0.1
0.28500000000000003,0.385,0.1
0.385,0.485,0.1
0.485,0.585,0.1
0.585,0.6623227652072433,0.07732276520724331
0.6623227652072433,0.7208333359729164,0.058510570765673106
0.7208333359729164,0.7657899037511552,0.04495656777823874
0.7657899037511552,0.8009401124079845,0.03515020865682925
0.8009401124079845,0.828872270481321,0.02793215807333652
0.828872270481321,0.8514010207185428,0.022528750237221926
0.8514010207185428,0.8698191886278472,0.018418167909304346
0.8698191886278472,0.8885979887496254,0.018778800121778096
0.8885979887496254,0.9013038281056593,0.012705839356033964
0.9013038281056593,0.9137892928609139,0.012485464755254626
0.9137892928609139,0.9241473095913669,0.01035801673045304
0.9241473095913669,0.9329516074488505,0.008804297857483585
0.9329516074488505,0.9403331129504497,0.007381505501599211
0.9403331129504497,0.9465701780366861,0.006237065086236351
0.9465701780366861,0.9518767795997833,0.005306601563097271
0.9518767795997833,0.9564352610656132,0.004558481465829835
0.9564352610656132,0.9603886696219311,0.003953408556318019
0.9603886696219311,0.9638498753091557,0.003461205687224541
0.9638498753091557,0.9669075297110147,0.003057654401858989
0.9669075297110147,0.9696318740709989,0.0027243443599842404
0.9696318740709989,0.9720791561932902,0.002447282122291336
0.9720791561932902,0.9742950847783322,0.0022159285850419748
0.9742950847783322,0.9763174915720458,0.002022406793713636
0.9763174915720458,0.9781784638427461,0.0018609722707002112
0.9781784638427461,0.9799061966995194,0.0017277328567733283
0.9799061966995194,0.9815268954286914,0.001620698729172064
0.9815268954286914,0.9830673650227607,0.0015404695940692708
0.9830673650227607,0.9845601140791806,0.001492749056419954
0.9845601140791806,0.9860589454005153,0.001498831321334636
0.9860589454005153,0.9877393617874048,0.0016804163868894867
0.9877393617874048,0.9888945285972149,0.0011551668098100643
0.9888945285972149,0.9900758436329178,0.0011813150357027982
0.9900758436329178,0.9910471331467952,0.0009712895138773362
0.9910471331467952,0.991916741533231,0.0008696083864357911
0.991916741533231,0.9926991179330201,0.0007823763997891781
0.9926991179330201,0.993423670030049,0.0007245520970289336
0.993423670030049,0.9941078681515096,0.0006841981214605551
0.9941078681515096,0.9947676735239586,0.0006598053724489047
0.9947676735239586,0.9954179175597485,0.000650244035789986
0.9954179175597485,0.9960768654704328,0.0006589479106843541
0.9960768654704328,0.9967768371778223,0.0006999717073894523
0.9967768371778223,0.9976450292202341,0.0008681920424118668
0.9976450292202341,0.9984017974626551,0.0007567682424209561
0.9984017974626551,0.9990449219179749,0.0006431244553198078
0.9990449219179749,0.999630238110124,0.0005853161921491297
0.999630238110124,1.0001785796339315,0.0005483415238076141
1.0001785796339315,1.0007092746953201,0.0005306950613885408
1.0007092746953201,1.0012357825044929,0.0005265078091728022
1.0012357825044929,1.001770864290669,0.0005350817861762946
1.001770864290669,1.0023290271409313,0.000558162850262276
1.0023290271409313,1.0029328391439518,0.0006038120030205791
1.0029328391439518,1.0036373465417145,0.0007045073977626486
1.0036373465417145,1.0043398509308963,0.0007025043891817833
1.0043398509308963,1.005126602817664,0.000786751886767609
1.005126602817664,1.0058056830444833,0.000679080226819337
1.0058056830444833,1.0064712534792681,0.0006655704347847929
1.0064712534792681,1.0071232914782033,0.0006520379989352942
1.0071232914782033,1.0077819084551347,0.000658616976931409
1.0077819084551347,1.008456950412224,0.0006750419570894043
1.008456950412224,1.0091598360430618,0.0007028856308377907
1.0091598360430618,1.0099018570237144,0.0007420209806524595
1.0099018570237144,1.010696932727791,0.0007950757040766735
1.010696932727791,1.011564003644841,0.000867070917049902
1.011564003644841,1.0125331195473724,0.000969115902531242
1.0125331195473724,1.0136639362801625,0.0011308167327902356
1.0136639362801625,1.0151632519725828,0.001499315692420251
1.0151632519725828,1.016770121838223,0.0016068698656402708
1.016770121838223,1.0182397760599178,0.0014696542216948295
1.0182397760599178,1.0197170099337878,0.0014772338738700476
1.0197170099337878,1.021203376607437,0.0014863666736493052
1.021203376607437,1.0227336054771101,0.0015302288696730664
1.0227336054771101,1.0243247636127877,0.0015911581356775888
1.0243247636127877,1.0259952341032972,0.001670470490509566
1.0259952341032972,1.0277607086198435,0.0017654745165462905
1.0277607086198435,1.0296370604831122,0.0018763518632687528
1.0296370604831122,1.031640513755212,0.0020034532720997695
1.031640513755212,1.033788457993237,0.0021479442380249398
1.033788457993237,1.0360999066832015,0.002311448689964464
1.0360999066832015,1.0385960264132448,0.0024961197300432244
1.0385960264132448,1.0413006525559338,0.0027046261426891685
1.0413006525559338,1.0442408698036731,0.002940217247739338
1.0442408698036731,1.0474476767901006,0.0032068069864275455
1.0474476767901006,1.0509567683605208,0.0035090915704202212
1.0509567683605208,1.054809476453827,0.0038527080933062788
1.054809476453827,1.0590539085703987,0.00424443211657172
1.0590539085703987,1.063746348762133,0.004692440191734289
1.063746348762133,1.0689529818981514,0.005206633136018233
1.0689529818981514,1.074752046921407,0.0057990650232556396
1.074752046921407,1.0812365292633765,0.006484482341969725
1.0812365292633765,1.0885175681214196,0.007281038858043058
1.0885175681214196,1.0967287850967604,0.008211216975340796
1.0967287850967604,1.1060318326611323,0.009303047564371912
1.1060318326611323,1.116623573157736,0.010591740496603759
1.116623573157736,1.1287454276498656,0.012121854492129587
1.1287454276498656,1.142695677312244,0.013950249662378563
1.142695677312244,1.1588458033623963,0.016150126050152133
1.1588458033623963,1.1776624171778955,0.018816613815499303
1.1776624171778955,1.1997370078519898,0.022074590674094317
1.1997370078519898,1.2258268006720934,0.02608979282010362
1.2258268006720934,1.2569115641985211,0.031084763526427642
1.2569115641985211,1.2942737076275237,0.037362143429002584
1.2942737076275237,1.339612881113381,0.045339173485857226
1.339612881113381,1.3952126059609418,0.05559972484756086
1.3952126059609418,1.4641868127518756,0.06897420679093373
1.4641868127518756,1.5508515891023926,0.086664776350517
1.5508515891023926,1.6508515891023927,0.1
1.6508515891023927,1.7508515891023928,0.1
1.7508515891023928,1.850851589102393,0.1
1.850851589102393,1.950851589102393,0.1
1.950851589102393,2.050851589102393,0.1
2.050851589102393,2.150851589102393,0.1
2.150851589102393,2.250851589102393,0.1
2.250851589102393,2.350851589102393,0.1
2.350851589102393,2.450851589102393,0.1
2.450851589102393,2.5508515891023933,0.1
2.5508515891023933,2.6508515891023934,0.1
2.6508515891023934,2.7508515891023935,0.1
2.7508515891023935,2.8508515891023936,0.1
2.8508515891023936,2.9508515891023936,0.1
2.9508515891023936,3.0508515891023937,0.1
3.0508515891023937,3.150851589102394,0.1
3.150851589102394,3.250851589102394,0.1
3.250851589102394,3.350851589102394,0.1
3.350851589102394,3.450851589102394,0.1
3.450851589102394,3.550851589102394,0.1
3.550851589102394,3.6508515891023943,0.1
3.6508515891023943,3.7508515891023944,0.1
3.7508515891023944,3.8508515891023944,0.1
3.8508515891023944,3.9508515891023945,0.1
3.9508515891023945,4.050851589102394,0.1
4.050851589102394,4.150851589102394,0.1
4.150851589102394,4.2508515891023935,0.1
4.2508515891023935,4.350851589102393,0.1
4.350851589102393,4.450851589102393,0.1
4.450851589102393,4.550851589102392,0.1
4.550851589102392,4.650851589102392,0.1
4.650851589102392,4.750851589102392,0.1
4.750851589102392,4.850851589102391,0.1
4.850851589102391,4.950851589102391,0.1
4.950851589102391,5.0,0.04914841089760902
